accepted_step,time_s,dt_s,maximum_velocity_m_per_s,axis,face,x,y,z,manifold_max,manifold_p95,manifold_p50,tail_cells,tail_drained_m3,device_ms,wall_ms,owner_identity,owner_commits,owner_projections,owner_r0_iterations,owner_r1_iterations,owner_r2_iterations,owner_actual_working_set_bytes,owner_certified_working_set_bytes,owner_projection_device_ms,owner_nonprojection_device_ms,intermediate_seal_format,intermediate_digest_version,payload_digest_format,payload_digest_version,qualified_kernel_set_sha256,input_payload_root_sha256,publication_payload_root_sha256,publication_payload_bytes
192,0.29719152045436203,0.0016462659696117043,1.4880176782608032,2,11898,30,34,2,0.0050786733627319336,5.9604644775390625e-08,0,0,0,4249.589208047837,5988.2805829999998,17302910966040965251,112,22,5,3,4,3016638464,5584011264,197.48266716487706,4052.10654088296,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,2bd35a909e04aa3f8173fe9d87f028fe3908eebe0bcaac7e12431ad12f673eec,79c97b2c6b68be508fa1eae1274ae4d0a0599b6113742f672c9bdf3ea4c210e2,93556764
193,0.29883778642397374,0.0016462659696117043,1.5145506858825684,2,11626,34,30,2,0.0050389766693115234,5.9604644775390625e-08,0,0,0,3254.5856665819883,4639.195917,16983832796542313217,80,14,2,2,4,3016114176,5584011264,126.27841718494892,3128.3072493970394,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,c5ae545c8b55bd971446d202f2cb5e87b26fe58b4ea0293cecbec5c119567643,2af647a31c79868aa3feafc57b2d6e6b06735e8f699eae78ff6b7dfbc35cfb62,93556764
194,0.30048405239358544,0.0016462659696117043,1.5221956968307495,2,11626,34,30,2,0.005076289176940918,5.9604644775390625e-08,0,0,0,4534.9858324043453,6369.696833,4888590566575219223,126,27,4,3,6,3016753152,5584011264,243.40112507343292,4291.5847073309124,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e0854682b3d646f7ddb9c298ea9850c63ed30c5cca0a56b0ab9a2df93c347b68,eb92d3db5a48c64cb310bc23f404185efaab7299019dedbff5eae3cb723999fa,93556764
195,0.30213031836319715,0.0016462659696117043,1.5415595769882202,2,11626,34,30,2,0.0051320791244506836,5.9604644775390625e-08,0,0,0,3244.3146263249218,4623.4470419999998,17395367869884921611,80,14,2,2,4,3016114176,5584011264,126.40408240258694,3117.9105439223349,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4ead68513091a7e452a3674b543097af8d925c9432e22c2e649b02903a58dc76,bc46a7ee382b46d9d2fffb85655cf7cd69fd87040ef7124957f7cc825dd4bce5,93556764
196,0.30377658433280885,0.0016462659696117043,1.5496324300765991,2,11628,36,30,2,0.0050873756408691406,5.9604644775390625e-08,0,0,0,4894.4756237324327,6895.3487500000001,1711359889683977389,130,25,4,3,8,3017048064,5584011264,225.05633300170302,4669.4192907307297,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b9b5d828e14394057bc563ca22eee79afcda2c4f0294720f33207074d6564621,c6c19e17cab9dfaf9ae39ad193b08a82d61eeafb8b847217f1107bd719b582af,93556764
197,0.30542285030242056,0.0016462659696117043,1.5633219480514526,2,11626,34,30,2,0.0052906274795532227,5.9604644775390625e-08,0,0,0,3212.1873756404966,4591.328458,697346118863281575,80,14,2,2,4,3016114176,5584011264,125.36841654218733,3086.8189590983093,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,06e1cec6c529b0779f1cdf2b6388ad95567fa26f3c59e9e315759b877a851eed,d4505116ed0b994b44c0095eb4636b6ebede81fafdd18212b50d4c3762353b37,93556764
198,0.30706911627203226,0.0016462659696117043,1.5655359029769897,2,11628,36,30,2,0.0051170587539672852,5.9604644775390625e-08,0,0,0,4942.5431669224054,6942.3111660000004,17396011400424574239,130,25,4,6,5,3016900608,5584011264,232.53254173323512,4710.0106251891702,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,c87cc843a2403123dbd4f6fd0585e4d18a7b3202314a6c21cdab7fa883b3c85c,d25cd5f8bc08ecc1f859a4c197425baabfe60b89394afd8a37e468ed5b8af261,93556764
199,0.30871538224164397,0.0016462659696117043,1.5477995872497559,2,11628,36,30,2,0.0050541162490844727,5.9604644775390625e-08,0,0,0,3773.2367096468806,5342.5352499999999,834031213936535655,92,16,3,3,4,3016359936,5584011264,144.43095866590738,3628.8057509809732,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,bf04a96525753d993f0a8344a94d288b212c5e08343dd6064c11ac689e22a1d6,5ce870ecb6972700e9a41bd036426f34fb0b33ae5ca03b35b86728b0e53010a2,93556764
200,0.31036164821125567,0.0016462659696117043,1.5603160858154297,2,11628,36,30,2,0.0052150487899780273,5.9604644775390625e-08,0,0,0,4964.9914593901485,6958.8764579999997,12816138505635533101,130,25,4,5,6,3016949760,5584011264,226.04562481865287,4738.9458345714957,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,76b06146ae17c881f487490d45b5d0956d48f50adfed381d6b997bc23f6e65a9,6499c5ac7e82e48c30f7faf24d2a0e34c3bef1d3bbd7904cde966295eb45d6c2,93556764
201,0.31200791418086737,0.0016462659696117043,1.5639979839324951,2,11628,36,30,2,0.0053609609603881836,5.9604644775390625e-08,0,0,0,3751.6760840080678,5302.6260830000001,15178080631459846841,92,16,3,3,4,3016359936,5584011264,145.26858343742788,3606.40750057064,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,627117eae28b58d8a51a895e84211f5204c2daf179b9454d85804476a5a4976e,3ca3dff9c1d9a02f420317603e270975a03ffcb72f6c67163ae41d7d9f3f53a2,93556764
202,0.31365418015047908,0.0016462659696117043,1.5338922739028931,2,11768,38,32,2,0.0052711963653564453,5.9604644775390625e-08,0,0,0,4052.8702491428703,5694.6378340000001,441188264404376397,98,17,3,4,4,3016409088,5584011264,153.82824931293726,3899.041999829933,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,fd4c4395182b9e9c2866698d10c00a48f34d87dbffffc96709f11979920ae6ec,032546c842ae21bc0281affe6f65222122fbd3bd5220bc2b4fd783ef73261dd5,93556764
203,0.31530044612009078,0.0016462659696117043,1.5375486612319946,2,11760,30,32,2,0.0054996013641357422,5.9604644775390625e-08,0,0,0,3713.2692916784436,5264.0223329999999,1211539192958996137,92,16,3,3,4,3016359936,5584011264,143.3464998845011,3569.9227917939425,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,d31137b774f332907f14a0d666610917404bfe88a978541bee4bb6b971dcb9cc,6fd763b96e3c0a4ee17935b9fe2ed920d47efff4ccd710f939b82485fad4d4f9,93556764
204,0.31694671208970249,0.0016462659696117043,1.5476725101470947,2,11760,30,32,2,0.005335688591003418,5.9604644775390625e-08,0,0,0,4681.5428312402219,6600.2200830000002,17066267279175805733,124,24,4,4,6,3016851456,5584011264,216.43287572078407,4465.1099555194378,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,a5f03ce7303ad216ee201df2eeadbd275f38892aaf90051c14e4feb275c3c26b,893e5b81c9b53bf1c1f33ad69ed8f139cf91593c0cc50023b65bd628573f625e,93556764
205,0.31859297805931419,0.0016462659696117043,1.5544202327728271,2,11760,30,32,2,0.0057440996170043945,5.9604644775390625e-08,0,0,0,3776.2550013139844,5327.014083,1194926918156637947,92,16,3,3,4,3016310784,5584011264,142.99166738055646,3633.2633339334279,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,42bba7e6132809d5df14aa590009667bcbe39eff983065e09b4fb8f834693091,f5a73984d4414d09807c549fee801a9c78972b2d08c5c54e4ef730d6cc7e8f3f,93556764
206,0.3202392440289259,0.0016462659696117043,1.5971344709396362,2,16659,30,34,3,0.0054070949554443359,5.9604644775390625e-08,0,0,0,5462.0798728428781,7627.6438749999998,11510826986257102833,142,27,6,3,8,3017293824,5584011264,242.34304111450911,5219.736831728369,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,a89060ab6e86e1df88bc8486ea16588e7320da994a550423976c14bb5fd2db1e,bfa890588be0aacc17d7373be136a865e46bb835c4ad8d426eba997645f76a12,93556764
207,0.3218855099985376,0.0016462659696117043,1.6325262784957886,2,16659,30,34,3,0.0057039260864257812,5.9604644775390625e-08,0,0,0,3736.9827488437295,5285.6447909999997,5630771943663094923,92,16,3,3,4,3016310784,5584011264,143.50058301351964,3593.4821658302099,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1571d651efccdaa3f2335256c88d0e304fc84ec4464a07009ce1d6f42a09f260,b5a0a98ea0149c4b62e476fcfcbd0ebaa8fa52d0f065a2d2ad3aefc961ec605f,93556764
208,0.3235317759681493,0.0016462659696117043,1.6724728345870972,2,16659,30,34,3,0.0055173635482788086,5.9604644775390625e-08,0,0,0,5082.9535834491253,7089.9090839999999,12332153266916459773,138,29,4,4,7,3017048064,5584011264,261.55729265883565,4821.3962907902896,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1e23800c540b7cf4ba8b0b3ce1a8bef57e21fa5c74a49598039f0d935f8a5732,dfa7d5c483e765101ae95cd7a06213baca52bbfb13f89260891ec04d4c516703,93556764
209,0.32517804193776101,0.0016462659696117043,1.7050727605819702,2,16659,30,34,3,0.0058879852294921875,5.9604644775390625e-08,0,0,0,3360.0584988016635,4738.7127090000004,354246057129094997,80,14,2,2,4,3016114176,5584011264,130.86141576059163,3229.1970830410719,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e5b4bd875e7a326955f15a874081ceb66475e7c17c6e40a4493e997b22ccc2f4,8e390b428d99b0bc51a15d7e61ad7be75fc7bd9e55fa10abba7f3ace1975a4f4,93556764
210,0.32682430790737271,0.0016462659696117043,1.7447997331619263,2,16659,30,34,3,0.0056101083755493164,5.9604644775390625e-08,0,0,0,4509.9261242430657,6331.0468330000003,2189319313739650443,118,23,4,3,6,3016704000,5584011264,208.08399980887771,4301.842124434188,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,80c39cf8b0e53855d52067a254a2dcd4c72f5fac61ec0d923bdd8133d60a273a,8c67058b1ad510a70f7c848b2d2063d0ca74b115db2c8304312236f8c3b4d1b3,93556764
211,0.32847057387698442,0.0016462659696117043,1.7760413885116577,2,16659,30,34,3,0.0060825347900390625,5.9604644775390625e-08,0,0,0,3358.7448338512331,4736.1694580000003,16957875411468047347,80,14,2,2,4,3016114176,5584011264,126.61612522788346,3232.1287086233497,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,34e6187d4f695f378d97e30cfbf5d105526d97588d177d49291c1e72e6228311,825cd2155cfa4f6978aefb98f117fc6477deb3eaec99a1de1916ddde1a5bb78f,93556764
212,0.33011683984659612,0.0016462659696117043,1.815266489982605,2,16389,36,30,3,0.0056850910186767578,5.9604644775390625e-08,0,0,0,4552.0667482633144,6376.6347500000002,7798101483029704443,118,23,4,3,6,3016753152,5584011264,205.89941740036011,4346.1673308629543,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,1cbdbf4017962fbc21d4dae9a5898dde59c49fd05b0d6abdbcd2e4133c34d773,d84c75a5bef238ebb509150e0983f822a4bf880fe25ad79934932f08c36e15ad,93556764
213,0.33176310581620783,0.0016462659696117043,1.8441635370254517,2,16389,36,30,3,0.0061315298080444336,5.9604644775390625e-08,0,0,0,3298.2142495457083,4676.5426669999997,1696887769123156425,80,14,2,2,4,3016114176,5584011264,125.8623746689409,3172.3518748767674,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,440e3f68845dd1d4860ebaa19131ec711ecb556ebfc64345504664350c7236ca,03472d82ad05c69ec5fa578393feaf932c42bff5ad97bbb98fa3bfb59d29c45d,93556764
214,0.33340937178581953,0.0016462659696117043,1.88838791847229,2,16389,36,30,3,0.0057626962661743164,5.9604644775390625e-08,0,0,0,4343.0481248069555,6078.16525,15709687318797275071,112,22,4,3,5,3016556544,5584011264,199.54983261413872,4143.4982921928167,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,ef911bb8209db1b5663620513ae4d320d02d0916e45206d3ca1d365cdccecd2c,74595fefa5973fbb668025c80e689dfeb624dfccd8c03ad26bfa71624208184b,93556764
215,0.33505563775543123,0.0016462659696117043,1.917854905128479,2,16389,36,30,3,0.0062913894653320312,5.9604644775390625e-08,0,0,0,3349.6319602709264,4728.4941250000002,9893231510448687797,80,14,2,2,4,3016114176,5584011264,127.86633381620049,3221.7656264547259,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,d6113ccba591d6ee1b46a52c1d8d64e2cf30c4efa6a7763b9741487958377a0d,877477704e69cfb5b853b48b2f05dc040f7fddfdff950b0fb4ce716757f078d6,93556764
216,0.33670190372504294,0.0016462659696117043,1.9608205556869507,2,16389,36,30,3,0.005822300910949707,5.9604644775390625e-08,0,0,0,4611.0471258871257,6444.4887909999998,7263925939560496313,126,27,4,3,6,3016753152,5584011264,242.488625459373,4368.5585004277527,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,13caedf78a5759ae6fcb8bbb4199369a424bbac84c1f99a61a3c4c0e05265f60,bf7c35d3f8ee7f47071606b15767d70a9d3fdc4ddb6a63d821290c108ad3b872,93556764
217,0.33834816969465464,0.0016462659696117043,1.9811546802520752,2,16389,36,30,3,0.0064110755920410156,5.9604644775390625e-08,0,0,0,3349.8729590792209,4725.6945839999998,631893416672030549,80,14,2,2,4,3016114176,5584011264,125.61679258942604,3224.2561664897949,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e8714e0067f2a8a13cbfbe2897b810303fab203287d2635a90a62f4fa6dfb936,87fa3258a937454fe91e14661ba6e0e82ecb689298ad3e79103d41e5ad60effb,93556764
218,0.33999443566426635,0.0016462659696117043,2.0145001411437988,2,16389,36,30,3,0.0058764219284057617,5.9604644775390625e-08,0,0,0,4867.9650421254337,6792.1040419999999,4137615013905511447,132,28,5,4,5,3016802304,5584011264,253.22941783815622,4614.7356242872775,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,b25df81ac6a56e159c9b7790736300b81e7df3b87da0c202c8503156cfd4efd9,b63c0e9e53fa296a39e8f23efd346b73878d7759c0042d85e574fc2b67f888f4,93556764
219,0.34164070163387805,0.0016462659696117043,2.02921462059021,2,16389,36,30,3,0.0066001415252685547,5.9604644775390625e-08,0,0,0,3369.9717905838042,4747.3673330000001,17987648368836581035,80,14,2,2,4,3016114176,5584011264,127.57083238102496,3242.4009582027793,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,9160553754cb835d1b501f9be857e2c245be87bf1f82d92c073d96e1fa53bdd8,d0fe45026b613066bcd9c144dd61a9972d9926ae9c9d8ac9394e12127cb5bf0d,93556764
220,0.34328696760348976,0.0016462659696117043,2.0566794872283936,2,16389,36,30,3,0.0059249401092529297,5.9604644775390625e-08,0,0,0,4401.1098330374807,6138.1199999999999,13632496807624754857,112,22,4,4,4,3016556544,5584011264,198.55616637505591,4202.5536666624248,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,f52c67c6736579052d00723c4f8452e7781d6381c133b1c5db1b485632d71110,d264124f9de4c1eaf2cfa6995172d71ae11dd0c32bb26855a13b7cbf4e3d8268,93556764
221,0.34493323357310146,0.0016462659696117043,2.0568742752075195,2,16389,36,30,3,0.0067818164825439453,5.9604644775390625e-08,0,0,0,3351.4113740529865,4731.5655829999996,3464881136564508495,80,14,2,2,4,3016114176,5584011264,125.96145807765424,3225.4499159753323,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,53bbc0c3bb3b6fda9d22cbfd754f77ef85b55f20430a2d6440a43f9cb4e7f5b6,25eaccbeaa084da5dc1bc65f2e90fe71112e09300ea217c335688be62cdfeb56,93556764
222,0.34657949954271317,0.0016462659696117043,2.0796072483062744,2,16521,30,32,3,0.0059801340103149414,5.9604644775390625e-08,0,0,0,5288.4142941329628,7357.5843750000004,8342670034828713587,128,22,4,4,8,3017326592,5584011264,198.75316834077239,5089.6611257921904,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,c728dcf920581f30e9eea9934933b3035e9fdd7e633c21b15ef23adb7e40fe55,ccde258595c02c79a9007833d8e667a48d3e7e0a0758f47f7fa57ef4ec6bf612,93556764
223,0.34822576551232487,0.0016462659696117043,2.0585610866546631,2,16521,30,32,3,0.0067006349563598633,5.9604644775390625e-08,0,0,0,3336.7197071202099,4715.2497910000002,4793533191007588277,80,14,2,2,4,3016114176,5584011264,125.98412460647523,3210.7355825137347,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4b7aa2e75e2503dc2e087130a243ea3f3c988d75ca92d309cf278eae1e3ff2fd,37fc80714ba1c1fa9da817217c8e6af64e0eabcf46871af422109b63aaec3a07,93556764
224,0.34987203148193657,0.0016462659696117043,2.0765101909637451,2,16521,30,32,3,0.0060290098190307617,5.9604644775390625e-08,0,0,0,4857.4958755634725,6754.0378330000003,7324491284633627779,116,20,5,5,4,3016704000,5584011264,182.70395859144628,4674.7919169720262,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,e88224b0f0e86e7a08e1a1f2aff31413504474d00f1b05133bbef182a1e7fc79,ae8ca1f413dfe6174e41b5ab24af2bf4d7df9e1e9d6f5e74402757af1c429605,93556764
225,0.35151829745154828,0.0016462659696117043,2.0644676685333252,2,16521,30,32,3,0.0070796012878417969,5.9604644775390625e-08,0,0,0,3334.5485422760248,4711.4800830000004,18289909128801300201,80,14,2,2,4,3016114176,5584011264,126.63304200395942,3207.9155002720654,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,c538116aaa0234ed2ece890403fcb9d2d26d03c14ccc17f1a577e21dad76ddc7,99ef28ab63a3a849892fe782fc626885fef5bd89153b65494dfac4125ee32d3b,93556764
226,0.35316456342115998,0.0016462659696117043,2.0741138458251953,2,16521,30,32,3,0.0060192346572875977,5.9604644775390625e-08,0,0,0,4390.5509584583342,6112.2504580000004,16799058246153258755,104,18,4,4,4,3016507392,5584011264,162.91854181326926,4227.6324166450649,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,14e6c115d6e384fae53f2f891c44412a16685ce0291dbec9ff433f005b642da5,9357bd500db3e6e8b432380b6b415ec67a15049c1e353094cca8b1a7b5471965,93556764
227,0.35481082939077169,0.0016462659696117043,2.0329921245574951,2,16521,30,32,3,0.0071873664855957031,5.9604644775390625e-08,0,0,0,3345.3970411792397,4722.8597909999999,15229250590771538547,80,14,2,2,4,3016114176,5584011264,131.70983316376805,3213.6872080154717,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,4b6c1ae3080836739a39ce95619ab8de8f15041629fd15d455b640d5191ec941,2e0a4495579f966a68e8938d2bcb060456dee8ed82080f7de1cc89a2a987a32f,93556764
228,0.35645709536038339,0.0016462659696117043,2.0449032783508301,2,16521,30,32,3,0.0060952901840209961,5.9604644775390625e-08,0,0,0,4647.6667928509414,6457.5467909999998,6712944599533923657,110,19,4,5,4,3016605696,5584011264,170.40604120120406,4477.2607516497374,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,97aadc65657e4db7b99e14dd896738bd53d46c7e157ef657fc1de6f08f83d7a4,54980e6ae75425f5677f3eb273e2abed38590a066cab0bd3b0d624fb03f84e1e,93556764
229,0.3581033613299951,0.0016462659696117043,2.0246713161468506,2,16521,30,32,3,0.0076256990432739258,5.9604644775390625e-08,0,0,0,3432.5492500793189,4809.823292,16553426643122959001,80,14,2,2,4,3016114176,5584011264,128.54395806789398,3304.0052920114249,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,de725bc655dab2aae623d9ad2379942105f84424fbcaf58b994137c6dc40bd39,fcbfc9fad6ebc24045c3e64f6972273983722f1a2e24cda3478d27e3c179569e,93556764
230,0.3597496272996068,0.0016462659696117043,2.0865063667297363,2,21150,36,30,4,0.0059237480163574219,5.9604644775390625e-08,0,0,0,4314.8774583823979,6047.5631249999997,16060206402188168263,104,18,4,4,4,3016556544,5584011264,163.60924928449094,4151.2682090979069,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,693659705ccdd41b3f4dc083a7c014724f3782c0423b51cbf2099861fb0bb3ca,d02c7bf7940ffc27dd7514ee2d49f60a112884aee7d952a3c21cd9c3cb665a66,93556764
231,0.3613958932692185,0.0016462659696117043,2.1196005344390869,2,21150,36,30,4,0.0078662633895874023,5.9604644775390625e-08,0,0,0,3916.8282938189805,5467.8664589999998,14619796392666435109,92,16,3,3,4,3016310784,5584011264,144.1996255889535,3772.628668230027,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,9d4f3e0ecaeb9594e9eaead9ecc1f5143b068a6f948411fb3839801db584f167,d0deb93f2f69c5164eefcc183e16a78a37514799787f4a67a8e235e3a7e1b16a,93556764
232,0.36304215923883021,0.0016462659696117043,2.1841273307800293,2,21150,36,30,4,0.0057741403579711914,5.9604644775390625e-08,0,0,0,4390.9652093425393,6124.3268749999997,17169503877224000677,104,18,4,4,4,3016605696,5584011264,163.49650034680963,4227.4687089957297,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,558a872f35cb95c7dbb71d2e3fc79e219178e84ed94a8a975dc927aed7d19edc,834e3284da0c21251dfdf8c0be406353a4790193e0f1814460e72e78f7842988,93556764
233,0.36468842520844191,0.0016462659696117043,2.1992969512939453,2,21150,36,30,4,0.008107304573059082,5.9604644775390625e-08,0,0,0,3975.5016665440053,5527.02225,6235738072410247235,92,16,3,3,4,3016310784,5584011264,144.91850044578314,3830.5831660982221,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,a5d191f226bd5a93ed893aa72802fe1d97db41e92e7d169fda3098b0ce219318,21e1def3729e1ec2c8bda965aea21458d49e4932280e068041bca382c9521990,93556764
234,0.36633469117805362,0.0016462659696117043,2.2591617107391357,2,21150,36,30,4,0.0055407285690307617,5.9604644775390625e-08,0,0,0,4804.7586695756763,6644.5139589999999,14977943258096463387,126,27,5,4,4,3016704000,5584011264,242.97745991498232,4561.781209660694,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,fe0181a984d5eea6799f903e8b62d7e7882f8a85700d79a51b77f8cc0c93cd88,b8b7f0bf582c2d83193c8640edf55632ebaf5be44b5d1449cb859fe5857315e0,93556764
235,0.36798095714766532,0.0016462659696117043,2.2662372589111328,2,21150,36,30,4,0.0083990097045898438,5.9604644775390625e-08,0,0,0,3960.811082739383,5511.1076249999996,14023794993233651945,92,16,3,3,4,3016310784,5584011264,144.48625035583973,3816.3248323835433,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,d9b23e799047384099139dbb98ef8068fe2e372c963ee72d0fd7950bb50b5d12,3507fd5afd11b19ea08c58f4b38a7bf09c48f9c3a19c33e92289eaa5f9bf4084,93556764
236,0.36962722311727703,0.0016462659696117043,2.3245353698730469,2,21150,36,30,4,0.0053232908248901367,5.9604644775390625e-08,0,0,0,4265.5517891980708,5942.5378330000003,7025537317510652225,122,29,4,3,4,3016507392,5584011264,262.41487474180758,4003.1369144562632,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,9089152ba0ed3e30d475bada8e4a4f56acf0d076df301f0d4b6947b658da0e25,243ce19b2441f258b51d529163ffd1f2071ea1ecf0392a24ad180e5cde4628aa,93556764
237,0.37127348908688873,0.0016462659696117043,2.3246781826019287,2,21150,36,30,4,0.0089697837829589844,5.9604644775390625e-08,0,0,0,3927.5702077429742,5480.619917,3049520746092087075,92,16,3,3,4,3016310784,5584011264,145.35250049084425,3782.2177072521299,qualified-kernel-stage-token,2,rise-payload-sha256-merkle,2,fed58566caf6a669e9a47f042123c206dce427d4d402cf8f82dcb1f48844f341,9debb923e7a440c495d39d7c9755499a9365dbfa165da187cb2c490fcf4e8636,e8290f9a538c520c6e404f00ea382c5070c34d60eff5348b726fc3d0031c72f8,93556764
